고유번호,노선,노선명칭,역명칭,운행방향1,운행방향2,엘리베이터 자막,사용여부,출구정보,전화번호
340,7,7호선,보라매,장암,온수,승강기 위치는 6번출구 쪽에 있습니다.    승강기를 이용하여 지하1층 대합실로 내려가십시오.    우측으로 이동하여 개찰구를 통과하십시오.    정면에 있는 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@신대방제2동, 동작우체국, 신대방2동사무소, 신대방2동파출소||,||2@보라매공원, 기상청, 동작구민회관, 보라매병원, 동작소방서, 대방파출소, 문창여자중학교||,||3@동작세무서, 대방여자중학교||,||4@신길6동파출소, 대길초등학교||,||5@신길제7동, 해군회관||,||6@서울지방병무청, 신길우체국, 신길7동사무소, 대방초등학교||,||7@서울공업고등학교, 강남중학교, 성남중학교||,||8@대방동사무소, 대림초등학교||",긴급전화(역무실) : 02-6311-7421
341,7,7호선,신풍,장암,온수,승강기 위치는 9번출구 쪽에 있습니다.    승강기를 이용하여 지하1층 대합실로 내려가십시오.    개찰구를 통과하신 후 정면에 있는 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@신길제6동사무소, 대길초등학교, 대방여자중학교, 신길제6동파출소||,||2@신길제6동, 영신고등학교||,||3@신길제5동, 신길제5동우체국, 신길제5동파출소, 대림소방파출소||,||4@신길제5동사무소, 대영초중고등학교, 신풍파출소||,||5@신길제4동, 신길로||,||6@신길제7동, 신대방사거리, 해군회관||",긴급전화(역무실) : 02-6311-7431
362,8,8호선,강동구청,암사,모란,승강기 위치는 우리은행 주변 3번출구 쪽에 있습니다.    3번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 좌측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 종착 승강장 위치입니다,Y,"||1@성내2동, 천호소방파출소||,||2@강동수도사업소, 강동구청, 강동경찰서||,||3@성내1동||,||4@풍납2동, 풍납토성||,||5@풍납1동, 영파여중고교||",긴급전화(역무실) : 02-6311-8121
361,8,8호선,몽촌토성,암사,모란,승강기 위치는 진주아파트 주변 4번출구 쪽에 있습니다.    4번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 지하2층 대합실로 내려오십시오.    지하2층에 내리셔서 직진하시면 개찰구가 보입니다.    개찰구에서 좌측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 강동구청 방면 승강장 위치입니다,Y,"||1@올림픽공원, 평화의문, 올림픽회관||,||2@방이2동, 위례성길||,||3@잠실, 송파구청||,||4@신천동, 서울교통회관||,||5@잠실4동, 올림픽대교||",긴급전화(역무실) : 02-6311-8131
349,8,8호선,수진,암사,모란,승강기 위치는 밝은연세안과 주변 1번출구 쪽에 있습니다.    1번출구 장애인리프트를 이용하십시오.    장애인리프트에 내리셔서 좌측으로 직진하시면 개찰구가 보입니다.    개찰구에서 우측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 단대오거리 방면 승강장 위치입니다.,Y,"||1@성호시장||,||2@중원구청, 종합운동장||,||3@모란방면, 수진1동, 수진1동사무소||,||4@남한산성방면, 신흥1동||",긴급전화(역무실) : 02-6311-8251
435,13,9호선,공항시장,개화,신논현,,Y,"||1@공항지구대, 김포공항방면||,||2@방화2동주민센터||,||3@방신시장, 방화역방면||,||4@송정초등학교, 송정역방면||",긴급전화(역무실) : 02-2656-0903
440,13,9호선,등촌,개화,신논현,,Y,"||1@백석 초등학교||,||2@서울 신기술 창업센터||,||3@강서구보건소||,||4@양동 중학교||,||5@목3동 방면||,||6@목3동 방면||,||7@영일 고등학교||,||8@등촌 중학교||",긴급전화(역무실) : 02-2656-0909
442,13,9호선,신목동,개화,신논현,,Y,"||1@용왕산 근린공원||,||2@목원초등학교, 식약청, 이대목동병원, 목동 119센터||,||3@안양천||",긴급전화(역무실) : 02-2656-0911
444,13,9호선,당산,개화,신논현,,Y,"||7@당산동교회, 100세약국||,||8@국민은행, 한국화학시험연구원||,||9@소방협회, 신한은행, 우리은행, 래미안아파트||,||10@하나은행, 대우디오빌, 래미안아파트||,||11@양평지구대, 당산서중학교, 당산서 초등학교,||,||12@당산아울렛, 국민은행, 성원아파트||,||13@당산119안전센터, 주민센터, 기업은행||",긴급전화(역무실) : 02-2656-0913
448,13,9호선,노량진,개화,신논현,,Y,"||1@대방역방면,수산시장, 신협||,||2@1호선 노량진역, 노량진119구조대||,||3@동작경찰서, 하나은행||,||4@노량진초등학교, 노량진 우편취급국||,||5@동작구청, 우리은행||,||6@한국산업안전보건공단, CTS, 유한양행, 노량진 중앙교회||",긴급전화(역무실) : 02-2656-0917
449,13,9호선,노들,개화,신논현,,Y,"||1@사육신공원, 강변 울트라 유원아파트, 래미안 트위파크||,||2@수원지공원, 한강대교, 노들섬||,||3@본동초등학교, 노량진1동 주민센터 현장민원실||,||4@노들지구대, 상도터널||,||5@노량진 우체국, 국민은행, 농협, 한강 쌍용 아파트||",긴급전화(역무실) : 02-2656-0918
455,13,9호선,사평,개화,신논현,,Y,"||1@반포자이,원촌초,중학교, 반포1동 주민센터||,||2@서원초교, 반포고교, 반포I.C , 반포리체, 삼호가든||",긴급전화(역무실) : 02-2656-0924
443,13,9호선,선유도,개화,신논현,,Y,"||1@양평동 5가 방면 , 한신 아파트, 영등포 제일 감리교회||,||2@선유도 공원, 양평 성모병원, 대우 미래사랑 2차 아파트||,||3@당산초등학교||,||4@한강미디어고등학교, 양평동 우체국, 양평 2동 주민센터, 양평 2동 치안센터||,||5@강서세무서, 선유정보문화도서관, 롯데제과,CMB 한강방송||,||6@선유 초, 중, 고등학교 , 삼호 한숲 아파트||,||7@롯데 제과 본사, 롯데 홈쇼핑||,||8@양평동 동보아파트||",긴급전화(역무실) : 02-2656-0912
327,7,7호선,청담,장암,온수,승강기 위치는 5번출구 쪽에 있습니다.    좌측에 있는 개찰구를 통과하십시오.    리프트를 이용하여 승강장으로 내려가십시오.,Y,"||1@봉은초등학교, 봉은중교||,||2@경기고교||,||3@삼성제1동||,||4@진흥길||,||5@수도산길||,||6@경기고교후문||,||7@삼성제2동, 삼성제2동사무소||,||8@청담제2동, 강남세무서||,||9@청담제1동사무소||,||10@청담제1동||,||11@청담공원||,||12@강남구청소년회관||,||13@청담제1동파출소||,||14@영동대교||",긴급전화(역무실) : 02-6311-7291
335,7,7호선,남성,장암,온수,승강기 위치는 3번출구 쪽에 있습니다.    승강기를 이용하여 지하2층 대합실로 내려가십시오.    개찰구 통과 후 정면에 있는 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@사당시장, 사당제4동, 숭실대학교, 사당종합사회복지관||,||2@사당제5동, 신남성초등학교||,||3@총신대학교, 사당중학교||,||4@사당제3동||",긴급전화(역무실) : 02-6311-7371
337,7,7호선,상도,장암,온수,승강기 위치는 5번출구 쪽에 있습니다.    승강기를 이용하여 지하2층 대합실로 내려가십시오.    개찰구 통과 후 정면에 있는 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@관악로, 서울삼성학교||,||2@상도파출소, 신상도초등학교, 상도우체국, 동작등기소, 동작문화복지센타||,||3@상도제2동, 상도제2동사무소||,||4@상도터널, 상도제1동사무소, 강남초등학교||,||5@중앙대학교, 상도종합사회복지관, 상도제5동사무소||",긴급전화(역무실) : 02-6311-7391
344,7,7호선,가산디지털단지,장암,온수,승강기 위치는 6번출구 쪽에 있습니다.    승강기를 이용하여 지하1층 대합실로 내려가십시오.    개찰구를 통과하신 후 정면에 있는 승강기를 이용하여 지하2층 대합실로 내려가십시오.    정면에 있는 승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@영일초등학교 ||,||2@가리봉제2동사무소, 남부순환로||,||3@가리봉제1동사무소, 가리봉시장||,||4@구로공단2단지, 가산동파출소||,||5@구로공단3단지, 공단로, 3공단파출소, 가산문화센타||",긴급전화(역무실) : 02-6311-7461
345,7,7호선,철산,장암,온수,승강기 위치는 1번출구 쪽에 있습니다.    승강기를 이용하여 지하1층 대합실로 내려가십시오.    정면에 있는 승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@광명소방서, 철산시장, 중앙시장||,||2@광명경찰서, 광명보건소, 광덕초등학교, 서울특별시립 근로청소년복지관, 철산제4동사무소||,||3@광명시청, 광명시의회, 광명시민회관, 광명세무서, 광명등기소, 광명고등학교, 광명중학교||,||4@철산제3동사무소, 철산제3동우체국, 철산제3동파출소, 광성초등학교||",긴급전화(역무실) : 02-6311-7471
346,7,7호선,광명사거리,장암,온수,승강기 위치는 2번출구 쪽에 있습니다.    승강기를 이용하여 지하2층 대합실로 내려가십시오.    천왕 방면으로 가시는 분은 우측에 있는 승강기를 이용하여 승강장으로 내려가십시오.    철산 방면으로 가시는 분은 정면 리프트를 이용하여 승강장으로 내려가십시오.,Y,"||1@광명제4동, 광명제4동사무소||,||2@광명제4동||,||3@광명제4동, 광명남초등학교, 광명공고||,||4@광명제5동, 광명제5동사무소||,||5@광명제5동, 광명파출소, 광명서초고등학교||,||6@광명제3동, 개명초등학교, 개명교||,||7@광명제2동, 광명제2동사무소||,||8@광명제2동, 광명제2동우체국||,||9@광명제3동, 광명초등학교, 광명제3동사무소, 광명중앙시장||",긴급전화(역무실) : 02-6311-7481
355,8,8호선,장지,암사,모란,승강기 위치는 파인타운9단지 주변 1번출구 쪽에 있습니다.    1번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 우측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 문정 방면 승강장 위치입니다,Y,"||1@잠실방면, 송파세무서, 문정제1동||,||2@성남방면, 장지교||,||3@성남방면||,||4@잠실방면, 농수산물종합도매시장||",긴급전화(역무실) : 02-6311-8191
326,7,7호선,뚝섬유원지,장암,온수,승강기 위치는 1번출구 뒤쪽에 있습니다.    지상2층 대합실로 올라가십시오.    개찰구를 통과하신 후 정면에 있는 승강기를 이용하여 승강장으로 올라가십시오,Y,"||1@자양제3동, 신양초등학교, 동자초등학교, 자양중고교, 자양3동사무소, 자양3동파출소, 자양사회복지관||,||2@뚝섬유원지, 뚝섬수영장, 보트장||,||3@뚝섬유원지, 뚝섬선착장||,||4@노유제2동, 노유제1동, 신양중교, 노유2동사무소, 노유산파출소, 노룬산시장||",긴급전화(역무실) : 02-6311-7281
328,7,7호선,강남구청,장암,온수,리프트 위치는 2번출구 쪽에 있습니다.    지하1층으로 내려오신 후 정면에 있는 리프트를 이용하십시오.    개찰구를 통과하신 후 정면에 있는 승강기를 이용하여 승강장으로 내려가십시오,Y,"||1@강남구청, 언주중교, 강남도서관, 삼성제2동, 강남교육청||,||2@학동초등학교, 대한주택공사, 한국관광공사교육원||,||3@논현제2동, 논현제2동사무소, 도산공원||,||4@영동고교, 언북초등학교, 강남구청별관, 청담제2동사무소, 한국직업능력개발원||",긴급전화(역무실) : 02-6311-7301
331,7,7호선,반포,장암,온수,승강기 위치는 1번출구 쪽에 있습니다.    승강기를 이용하여 지하2층으로 내려가십시오.    개찰구 통과 후 우측에 있는 승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@원촌공원, 원촌초등학교||,||2@고속버스터미널, 반포1동사무소||,||3@농수산물직판장, 경원중학교||,||4@잠원동, 반포종합사회복지관||",긴급전화(역무실) : 02-6311-7331
343,7,7호선,남구로,장암,온수,"리프트 위치는 1번출구 쪽에 있습니다.    리프트를 이용하여 지하2층 대합실로 내려가십시오.    정면에 있는 개찰구를 통과하신 후 정면에 있는 리프트를 이용하여 지하4층 대합실로 내려가십시오.    좌, 우측 리프트를 이용하여 승강장으로 내려가십시오",Y,"||1@구로제3동, 구로제3동사무소, 구로제3동파출소||,||2@가리봉제1동, 가리봉제1동사무소, 구로남초등학교||,||3@가리봉제2동, 남부순환로||,||4@구로제2동, 가리봉제2동사무소, 영일초등학교||,||5@구로제4동사무소, 구로시장||,||6@구로제4동, 구로남파출소||",긴급전화(역무실) : 02-6311-7451
